@RELATION gradientboosting_classifier
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {false,true}

@DATA
0.091413,0.001025,2.977435,0.279963,0.330889,0.410410,0.007763,0.051750,-34.267266,1.735560,0.074366,0.263162,0.107314,0.122245,-0.004823,0.034606,0.061488,0.062596,0.051916,0.061810,-0.027953,0.005411,0.001551,0.042329,0.008504,0.005243,0.006103,0.169488,0.001725,0.003046,0.005485,0.013635,0.002419,0.047857,0.046586,0.004292,0.223717,0.037319,0.029001,0.293571,0.007225,0.054227,1.041136,0.324851,0.318424,0.218135,0.189590,0.196541,0.181463,0.179397,0.132543,0.136666,0.134557,0.130270,0.130728,0.004545,0.001469,0.034233,0.006078,0.004185,0.007973,0.061575,0.002602,0.003132,0.004023,0.010794,0.002502,0.015691,false
0.084480,0.005957,2.914840,0.174925,0.254690,0.250528,0.011835,0.028764,-34.570245,2.637798,0.083503,0.339408,-0.049766,0.108906,0.025725,0.170517,0.066693,0.076000,0.059639,0.043410,0.023542,0.015035,0.004669,0.023052,0.023252,0.078299,0.008500,0.047511,0.001512,0.005332,0.013763,0.020027,0.005778,0.031773,0.085891,0.009856,0.530968,0.065406,0.046858,0.299031,0.012607,0.024531,3.246140,0.720834,0.453892,0.400435,0.322025,0.262170,0.172356,0.225495,0.235307,0.151206,0.157387,0.152216,0.147839,0.012435,0.004702,0.017120,0.018686,0.054886,0.008360,0.036870,0.001669,0.004936,0.010328,0.014232,0.006540,0.012862,false
0.492969,0.005969,3.169830,0.581720,0.311030,1.316963,0.004382,0.651417,-32.722111,2.074794,0.258989,0.548098,-0.138075,0.258628,0.218450,0.325749,-0.037759,-0.063273,0.069763,0.121358,0.069473,0.002296,0.000382,0.007341,0.002216,0.069742,0.001121,0.015590,0.000800,0.001095,0.002780,0.003903,0.000249,0.020660,0.214323,0.009839,0.250312,0.138998,0.048306,0.487398,0.004928,0.238464,2.773437,0.505275,0.328275,0.342300,0.320943,0.255971,0.203980,0.187871,0.189105,0.176746,0.151467,0.163783,0.120222,0.003533,0.000402,0.008521,0.003094,0.054566,0.001335,0.024108,0.000915,0.000910,0.003496,0.005227,0.000240,0.016649,false
0.350472,0.005884,3.204393,0.429837,0.291890,2.290263,0.003041,0.613722,-30.876738,0.776976,0.358161,0.353111,0.158586,0.107422,0.089934,0.139680,0.061714,0.062433,0.082731,0.094948,0.050494,0.002440,0.000962,0.006914,0.002391,0.067087,0.001421,0.012475,0.000856,0.001202,0.001985,0.003224,0.000937,0.018960,0.108669,0.009632,0.205786,0.073929,0.018799,0.729805,0.003702,0.207769,1.693167,0.650431,0.297372,0.296693,0.266899,0.233910,0.161542,0.199845,0.183451,0.147017,0.106935,0.152809,0.137496,0.002771,0.000588,0.006830,0.002756,0.050903,0.001224,0.013920,0.000501,0.000656,0.001254,0.003279,0.000457,0.013649,false
0.026879,0.003109,2.849023,0.224036,0.263857,0.209068,0.010450,0.014431,-35.601458,2.156530,0.351492,0.318478,0.062258,0.149811,0.049041,0.186910,0.065333,0.098818,0.046433,0.025880,0.036253,0.008154,0.000938,0.041499,0.006385,0.014062,0.003438,0.122296,0.000361,0.002268,0.011469,0.018214,0.001747,0.037659,0.022027,0.004376,0.598973,0.087476,0.063416,0.125982,0.012314,0.019723,3.228034,1.028322,0.379415,0.298680,0.234949,0.191868,0.179591,0.199790,0.176819,0.187551,0.153102,0.139547,0.138364,0.010424,0.001607,0.032925,0.008533,0.013758,0.004673,0.051370,0.000407,0.002234,0.009875,0.020335,0.002947,0.011191,false
0.035869,0.003233,2.679647,0.159159,0.232585,0.181711,0.010901,0.027208,-33.710122,2.568855,0.252203,0.150829,-0.089738,0.109741,-0.058786,0.186594,0.052547,0.060875,0.039659,0.015049,0.040036,0.011528,0.003489,0.045139,0.007924,0.018190,0.006254,0.096533,0.000852,0.004130,0.016630,0.024297,0.003798,0.031042,0.013539,0.004600,0.651898,0.061875,0.049139,0.152210,0.007677,0.023660,2.727977,0.978410,0.526347,0.346482,0.281925,0.228653,0.198656,0.194025,0.178747,0.184985,0.213272,0.176869,0.196224,0.010947,0.005247,0.030301,0.007837,0.012707,0.008652,0.046934,0.001142,0.003690,0.013502,0.019845,0.004638,0.011568,false
0.017876,0.003233,2.963599,0.243159,0.277132,0.203423,0.007691,0.011125,-36.186744,1.656263,0.222386,0.200684,-0.014930,0.102602,-0.018451,0.144597,0.045414,0.122442,0.056380,0.036746,0.030898,0.006285,0.000691,0.036357,0.004762,0.013425,0.003339,0.129453,0.000296,0.002046,0.010824,0.014096,0.001116,0.039577,0.014399,0.004699,0.461268,0.067525,0.048980,0.102725,0.007594,0.015541,2.902941,0.992695,0.514970,0.421070,0.299697,0.242635,0.203194,0.190482,0.140838,0.165177,0.183285,0.158964,0.140805,0.006974,0.001003,0.029167,0.005659,0.012279,0.004515,0.041344,0.000419,0.001664,0.010174,0.015451,0.001303,0.009468,false
0.370682,0.003226,3.148267,0.421296,0.291888,2.355885,0.001744,0.621208,-30.567745,0.930720,0.314737,0.165080,0.022491,-0.004103,-0.059813,0.048250,-0.025251,0.024368,0.028780,0.049131,0.026421,0.005463,0.001130,0.027449,0.004928,0.008418,0.003322,0.036061,0.000912,0.002577,0.008786,0.007660,0.001488,0.012331,0.042705,0.004401,0.201300,0.034978,0.013614,0.232080,0.000832,0.070881,0.913779,0.378345,0.239184,0.200645,0.146617,0.148109,0.170647,0.162313,0.136329,0.138704,0.150047,0.156235,0.143010,0.004148,0.000779,0.014583,0.004938,0.005342,0.003402,0.023713,0.000485,0.001485,0.005492,0.005375,0.001121,0.006001,false
0.139405,0.008018,2.629846,0.204067,0.246010,0.492595,0.006609,0.154236,-32.321537,1.939221,-0.037162,0.425613,-0.043377,0.120551,-0.085459,0.280638,0.101621,0.003876,0.107862,0.013530,-0.030947,0.011487,0.006206,0.054023,0.009019,0.028577,0.005609,0.077063,0.001548,0.004977,0.012650,0.021985,0.006008,0.026952,0.064008,0.017049,0.602625,0.076650,0.052349,0.343712,0.005360,0.147275,4.155878,0.801317,0.404766,0.341598,0.254204,0.287841,0.208409,0.174738,0.201687,0.211400,0.223992,0.184863,0.146795,0.009451,0.004905,0.026974,0.005920,0.018569,0.004682,0.047768,0.001726,0.003993,0.008297,0.015752,0.004826,0.012128,false
0.561915,0.008061,3.148480,0.583461,0.288415,1.486437,0.001991,0.760625,-31.240804,1.321867,0.030509,0.477946,-0.182627,0.147492,0.052241,0.265983,-0.016730,-0.070488,0.102173,0.096792,0.034963,0.002950,0.001809,0.021382,0.002835,0.011825,0.002034,0.043353,0.001115,0.002484,0.004655,0.007276,0.001244,0.013555,0.233659,0.017260,0.259685,0.173212,0.054653,0.530784,0.001688,0.287368,4.187983,0.514149,0.326472,0.302885,0.235957,0.207297,0.220387,0.174785,0.145724,0.174146,0.185043,0.157991,0.119193,0.003305,0.002487,0.020745,0.003164,0.017653,0.002040,0.049895,0.000890,0.002367,0.004727,0.009570,0.001517,0.013774,false
0.400438,0.007967,3.182957,0.426334,0.286162,2.555386,0.001392,0.701986,-28.767442,0.468226,0.049103,0.260681,0.037645,0.039000,-0.010115,0.107404,0.022941,0.024967,0.094206,0.064137,0.004386,0.003041,0.002430,0.019349,0.003163,0.011189,0.002458,0.036342,0.001158,0.002577,0.003792,0.006597,0.001912,0.011205,0.113716,0.016823,0.237053,0.090413,0.021433,0.843835,0.001462,0.241416,2.401866,0.534494,0.241361,0.289034,0.161837,0.162050,0.151285,0.160057,0.145562,0.150216,0.154729,0.161908,0.131909,0.002389,0.002507,0.017877,0.002942,0.015609,0.001779,0.037392,0.000546,0.001967,0.002844,0.007408,0.001333,0.010576,false
0.075886,0.007924,2.834192,0.236245,0.279014,0.315246,0.006868,0.043861,-33.916478,1.717884,0.041919,0.571826,0.111082,0.166571,-0.050124,0.251104,0.084317,-0.037825,0.153757,0.042175,0.018851,0.004160,0.002670,0.058902,0.003844,0.014968,0.002820,0.164857,0.000639,0.002528,0.006060,0.013019,0.001890,0.048667,0.045985,0.017241,0.397987,0.073334,0.060829,0.188489,0.005062,0.054001,4.732420,0.405852,0.298742,0.227031,0.171313,0.196459,0.183474,0.144309,0.157920,0.197577,0.182271,0.159433,0.123384,0.003437,0.002945,0.039599,0.003767,0.017296,0.002529,0.069506,0.000577,0.002627,0.004322,0.011092,0.001751,0.017307,false
0.003696,0.010713,3.102658,0.089232,0.188777,0.036576,0.042694,0.009139,-34.037199,1.765835,-0.055338,0.476727,-0.015541,0.174109,0.023785,0.180660,0.086208,-0.000891,0.056850,0.028773,-0.065340,0.001816,0.000676,0.004557,0.001113,0.001232,0.001006,0.161738,0.000504,0.000562,0.002329,0.001819,0.000836,0.044428,0.007148,0.033071,0.294712,0.026963,0.032561,0.064632,0.075154,0.017704,4.993227,0.956805,0.533275,0.287720,0.221061,0.166608,0.186760,0.224885,0.210233,0.168865,0.146243,0.155483,0.146640,0.003475,0.001414,0.006764,0.002286,0.001896,0.001911,0.027295,0.001050,0.001048,0.004006,0.002323,0.001838,0.007737,false
0.085869,0.010726,3.130319,0.515399,0.345604,0.629561,0.010858,0.486056,-32.450525,1.331854,-0.148645,0.449441,-0.233741,0.166180,0.092714,0.186101,-0.053214,-0.097500,-0.009289,0.093015,0.007602,0.000850,0.000529,0.004051,0.000957,0.000925,0.000982,0.146494,0.000613,0.000615,0.001111,0.001472,0.000646,0.040274,0.059871,0.033022,0.298511,0.133035,0.049071,0.267737,0.023107,0.245620,3.420670,0.562475,0.510503,0.297171,0.213245,0.171100,0.199758,0.215105,0.202958,0.165727,0.178605,0.149400,0.137699,0.001641,0.001140,0.006734,0.001946,0.001916,0.001834,0.026345,0.001060,0.000994,0.001842,0.002369,0.001426,0.007351,false
0.179971,0.010750,3.146672,0.401265,0.297098,1.065248,0.005355,0.379750,-30.750436,0.217093,-0.096451,0.200578,0.051513,0.049745,0.020124,0.032058,0.004298,0.015478,0.009752,0.062922,-0.020824,0.000925,0.000699,0.003815,0.001082,0.000740,0.001122,0.135923,0.000689,0.000720,0.000938,0.001296,0.000853,0.037338,0.081167,0.033001,0.280295,0.078077,0.029485,0.427183,0.009993,0.180245,2.490480,0.445071,0.403894,0.263151,0.167433,0.137145,0.148022,0.180834,0.167778,0.151034,0.138264,0.143785,0.129729,0.001430,0.001200,0.005959,0.001847,0.000787,0.001814,0.027894,0.001063,0.000919,0.001261,0.001607,0.001416,0.007788,false
0.003099,0.010706,3.115138,0.088347,0.196324,0.035769,0.046835,0.008056,-35.302282,1.443521,-0.127924,0.546333,0.108813,0.217669,-0.019092,0.141805,0.094879,-0.017736,0.074777,0.073105,0.001541,0.000682,0.000502,0.003839,0.000842,0.000526,0.000901,0.165115,0.000492,0.000489,0.000714,0.001107,0.000630,0.045465,0.006420,0.033077,0.286772,0.026138,0.022704,0.065093,0.103407,0.016305,4.331878,0.562580,0.463604,0.238767,0.158793,0.165600,0.171632,0.201738,0.178988,0.184701,0.169352,0.130846,0.141177,0.001497,0.001163,0.006368,0.001980,0.000909,0.001875,0.023951,0.001057,0.001010,0.001364,0.001737,0.001444,0.006731,false
0.006704,0.000702,2.748269,0.107459,0.212504,0.033195,0.087768,0.008208,-34.057332,2.556236,0.001050,0.388654,0.218863,0.291768,0.049905,0.221564,0.125027,0.064966,0.067134,0.101356,0.065206,0.002085,0.001366,0.030661,0.001142,0.004125,0.001543,0.203389,0.000616,0.000812,0.003570,0.006348,0.001353,0.056959,0.007539,0.001487,0.440814,0.043712,0.040274,0.062751,0.100396,0.013500,3.226014,0.420913,0.405049,0.220941,0.191480,0.138747,0.169812,0.167032,0.150153,0.126588,0.107304,0.101622,0.089194,0.003158,0.002508,0.033702,0.001562,0.005658,0.002664,0.079076,0.000950,0.001184,0.006298,0.009002,0.002397,0.021542,false
0.319189,0.000692,3.012460,0.584673,0.349591,1.142086,0.005684,0.636583,-33.085740,2.051718,-0.044242,0.389150,-0.030489,0.269927,0.127539,0.266931,0.071627,0.000940,0.049119,0.107551,0.072261,0.001817,0.001229,0.015136,0.000984,0.002401,0.001151,0.133845,0.000856,0.000952,0.002560,0.002960,0.001228,0.036932,0.186746,0.001340,0.397165,0.121219,0.040043,0.637425,0.005948,0.402905,2.408868,0.395837,0.389135,0.209169,0.252640,0.153222,0.211458,0.181409,0.188324,0.159617,0.111451,0.128905,0.124246,0.002953,0.002417,0.012981,0.001102,0.002627,0.001471,0.057556,0.001142,0.001104,0.003698,0.003091,0.002363,0.015788,false
0.312616,0.000750,3.071498,0.440543,0.305363,1.857217,0.002335,0.569361,-30.853161,0.625396,0.120278,0.171891,0.156225,0.124314,0.084563,0.138298,0.097254,0.046163,0.045934,0.078849,0.031319,0.002030,0.001624,0.013481,0.001312,0.002317,0.001451,0.115157,0.001025,0.001168,0.002160,0.002886,0.001591,0.031711,0.133105,0.001363,0.374072,0.057619,0.012590,0.979821,0.002480,0.301676,1.347054,0.623504,0.407424,0.204017,0.208676,0.144492,0.173855,0.195238,0.170084,0.133902,0.114948,0.117153,0.111675,0.002774,0.002390,0.011489,0.001339,0.002054,0.001633,0.055442,0.001045,0.001116,0.002655,0.002420,0.002372,0.015225,false
0.156197,0.001809,2.746763,0.224572,0.271787,0.597008,0.007743,0.203903,-32.665413,2.428922,-0.137618,0.194066,-0.167775,0.048757,0.019265,0.053298,0.030584,0.044972,0.037834,-0.006367,-0.047544,0.017628,0.004621,0.029791,0.018868,0.021368,0.011247,0.044837,0.003416,0.006871,0.022402,0.031676,0.006143,0.019159,0.110465,0.003953,0.635245,0.112168,0.070162,0.628980,0.007169,0.250565,3.334140,1.287167,0.732821,0.398198,0.275714,0.228913,0.216479,0.205752,0.206287,0.178107,0.115883,0.183542,0.157886,0.016081,0.004048,0.021676,0.017342,0.016518,0.009835,0.030185,0.004060,0.006319,0.016416,0.025029,0.005485,0.009347,false
0.148909,0.002728,2.640811,0.212536,0.266907,0.568042,0.008338,0.183958,-32.265786,2.248069,-0.185827,0.079089,-0.162126,0.021733,-0.072422,0.054565,0.038918,0.035559,0.016457,0.001312,-0.039460,0.015042,0.006149,0.029803,0.016712,0.019124,0.012627,0.042303,0.003753,0.008133,0.017085,0.031752,0.007459,0.016643,0.071383,0.006839,0.669881,0.084343,0.056081,0.506379,0.005552,0.180408,2.963684,1.110225,0.730178,0.295309,0.291037,0.257877,0.225828,0.219636,0.197369,0.175176,0.195763,0.164981,0.161238,0.012246,0.006536,0.019169,0.014537,0.012818,0.011940,0.018335,0.004535,0.006910,0.011789,0.022963,0.006316,0.006435,false
0.167084,0.002734,2.824987,0.265608,0.300760,0.770850,0.006413,0.265444,-33.798604,2.068741,-0.069195,0.283391,-0.024546,0.084560,-0.043385,0.005435,0.006053,0.077623,0.044897,0.034306,-0.001225,0.012785,0.003846,0.032303,0.019009,0.021509,0.012956,0.050364,0.003508,0.007185,0.015059,0.031285,0.004838,0.019428,0.102281,0.008786,0.569601,0.092397,0.054535,0.610552,0.006055,0.263874,3.113200,0.998335,0.697753,0.377911,0.306621,0.255270,0.214366,0.184351,0.149879,0.153513,0.142738,0.163995,0.134546,0.011275,0.003681,0.024708,0.018225,0.019737,0.011775,0.032128,0.003909,0.006181,0.009993,0.023385,0.004123,0.010057,false
0.051424,0.002379,3.026940,0.161431,0.207414,0.308919,0.010316,0.041125,-30.946965,2.397098,0.059179,0.411081,0.063565,0.202228,0.099513,0.103612,0.125123,0.036779,0.224424,0.291324,0.112922,0.005858,0.001652,0.042041,0.004463,0.029863,0.005199,0.116913,0.001058,0.005346,0.014727,0.064973,0.002002,0.049616,0.019081,0.004981,0.243577,0.044344,0.042464,0.135561,0.007633,0.029898,2.575977,0.390509,0.598398,0.381236,0.302707,0.254184,0.276886,0.237862,0.196965,0.187115,0.211000,0.199664,0.161450,0.005711,0.001742,0.030449,0.006464,0.033092,0.005027,0.097359,0.001607,0.011209,0.015168,0.057502,0.003772,0.019525,false
0.054815,0.002567,3.015010,0.172809,0.222165,0.341013,0.008751,0.045361,-31.559918,2.292761,0.082652,0.350894,0.228656,0.253772,0.170168,0.143202,0.109232,0.010328,0.158043,0.262509,0.115058,0.004520,0.002302,0.048175,0.004770,0.032755,0.005790,0.133207,0.001069,0.001975,0.005896,0.067180,0.001524,0.052720,0.023782,0.005477,0.226931,0.048036,0.043061,0.162879,0.007790,0.035122,2.852139,0.470558,0.519487,0.298067,0.279352,0.263430,0.187864,0.189044,0.191793,0.181474,0.177959,0.192997,0.146713,0.003978,0.002913,0.032223,0.006213,0.032465,0.005865,0.094058,0.001493,0.002499,0.005645,0.064371,0.002605,0.019893,false
0.044421,0.002604,3.025510,0.153778,0.213139,0.236755,0.008783,0.031861,-30.612464,2.555990,-0.163046,0.215661,0.072896,0.150363,0.304080,0.261049,0.057199,-0.009029,0.119951,0.143300,0.069243,0.004450,0.004940,0.042011,0.012565,0.034983,0.006593,0.102809,0.001244,0.002035,0.005349,0.062026,0.010867,0.045382,0.019481,0.005440,0.298805,0.041647,0.039299,0.126313,0.007158,0.022906,2.629886,0.477328,0.625782,0.427559,0.239419,0.306959,0.239230,0.203029,0.230089,0.184786,0.171585,0.212177,0.137509,0.003563,0.010626,0.032143,0.013668,0.027794,0.007157,0.093161,0.001791,0.002631,0.004243,0.055244,0.023620,0.020333,false
0.017313,0.023805,3.024595,0.066947,0.140928,0.023029,0.006942,0.027556,-24.625821,3.997615,-0.902644,0.176574,0.141141,0.101910,-0.077827,-0.041900,-0.196904,-0.090310,-0.215047,-0.105908,-0.041781,0.048953,0.004038,0.031310,0.014892,0.012931,0.010584,0.036800,0.005737,0.009743,0.046031,0.015815,0.006493,0.019764,0.002373,0.022820,0.231632,0.025678,0.042747,0.020192,0.002361,0.003944,1.597353,0.460499,0.444758,0.248685,0.191785,0.222074,0.248361,0.174723,0.163333,0.121670,0.129323,0.125835,0.129864,0.025061,0.002857,0.018526,0.009612,0.007548,0.006727,0.009083,0.004785,0.006632,0.022019,0.010663,0.006962,0.004096,false
0.017368,0.017682,2.994293,0.065700,0.140853,0.019602,0.006713,0.027750,-25.101040,4.064459,-0.969076,0.151269,0.188818,0.090582,-0.042150,0.001418,-0.232954,-0.100632,-0.240122,-0.117022,-0.043586,0.046993,0.004518,0.032454,0.017274,0.013085,0.011844,0.038406,0.006126,0.009040,0.044540,0.014414,0.005845,0.018964,0.003095,0.017304,0.336950,0.026354,0.042486,0.019041,0.001900,0.003885,1.658916,0.483643,0.428159,0.244409,0.183404,0.223906,0.210328,0.171130,0.159707,0.112027,0.122790,0.121898,0.124126,0.023298,0.003382,0.017402,0.011318,0.006961,0.007950,0.008072,0.004975,0.006231,0.021302,0.007416,0.003620,0.003949,false
0.017222,0.023841,3.033812,0.067365,0.143955,0.019456,0.006941,0.027944,-24.640757,4.021903,-0.966535,0.158287,0.187952,0.079723,-0.001571,-0.016077,-0.221889,-0.102173,-0.241530,-0.123478,-0.038419,0.046522,0.004299,0.033591,0.016644,0.013311,0.011274,0.037677,0.005738,0.009250,0.043874,0.013884,0.006800,0.019030,0.002563,0.023111,0.230496,0.027374,0.043163,0.019801,0.002046,0.003692,1.601639,0.474046,0.366848,0.242463,0.178914,0.237007,0.232094,0.170324,0.154177,0.093356,0.124230,0.124794,0.108423,0.023872,0.002966,0.018706,0.010414,0.007623,0.007356,0.008275,0.004714,0.006620,0.021457,0.006936,0.005967,0.004064,false
0.237175,0.003723,3.073021,0.316345,0.303556,1.374957,0.003437,0.535500,-34.231499,1.371443,0.141691,0.058587,-0.054684,0.014047,0.030733,0.099951,0.111521,0.092919,-0.043292,0.043653,-0.023816,0.008139,0.005304,0.022769,0.011430,0.017507,0.010740,0.043452,0.003260,0.005463,0.009078,0.018115,0.004645,0.015534,0.091537,0.008169,0.341202,0.085956,0.067043,0.375757,0.002574,0.174489,2.843812,0.597772,0.772236,0.362746,0.240208,0.254552,0.257784,0.186566,0.186982,0.131456,0.192554,0.147036,0.125157,0.005943,0.004767,0.012113,0.010018,0.020853,0.009533,0.040120,0.003654,0.004008,0.005617,0.013856,0.003952,0.011307,false
0.121606,0.001926,3.083209,0.206803,0.247478,0.738790,0.006900,0.260403,-31.893284,1.990246,-0.535720,-0.460931,-0.331545,-0.210792,0.060865,0.166884,-0.050333,0.006514,-0.065711,0.038653,-0.012172,0.008690,0.007328,0.021267,0.032458,0.011207,0.015428,0.031304,0.003536,0.004497,0.016484,0.022568,0.006108,0.020189,0.042031,0.004693,0.248029,0.048739,0.041037,0.272924,0.005301,0.092863,2.024276,0.679882,0.906461,0.438695,0.342461,0.297951,0.330568,0.236887,0.214839,0.191104,0.232080,0.162028,0.134359,0.006136,0.012519,0.017425,0.031156,0.009003,0.019715,0.039468,0.004908,0.003927,0.016585,0.025057,0.005836,0.012904,false
0.129026,0.003133,3.082458,0.214623,0.253485,0.733455,0.006807,0.268833,-30.979943,1.966489,-0.546279,-0.440243,-0.277405,-0.227428,0.021998,0.143836,-0.058041,-0.013552,-0.043035,0.049037,-0.041403,0.009059,0.007103,0.020519,0.034281,0.010749,0.015023,0.033290,0.003477,0.003445,0.017593,0.023321,0.006434,0.020867,0.043594,0.006019,0.246681,0.051908,0.042019,0.273578,0.005328,0.100935,2.014048,0.670108,0.930956,0.494571,0.351194,0.326424,0.343959,0.284144,0.220711,0.207987,0.234006,0.165267,0.146662,0.006551,0.012378,0.017191,0.032609,0.009271,0.020024,0.040357,0.004427,0.003298,0.017508,0.025439,0.006139,0.012535,false
0.069369,0.002033,3.060623,0.172795,0.250476,0.346466,0.009675,0.091500,-30.825193,2.561786,-0.094607,-0.245147,-0.258564,-0.232078,0.250279,0.227634,-0.041464,0.054383,-0.108688,0.016930,-0.065388,0.009011,0.010116,0.019576,0.026931,0.037977,0.010581,0.037576,0.001506,0.003013,0.012271,0.018359,0.024774,0.025466,0.055563,0.005258,0.224756,0.072571,0.054522,0.406237,0.008095,0.115410,2.612773,0.739864,0.802501,0.404555,0.284007,0.343958,0.391993,0.226702,0.254846,0.199902,0.180694,0.168776,0.158897,0.008803,0.016773,0.017868,0.030333,0.034644,0.010524,0.038547,0.002332,0.002994,0.011286,0.019017,0.037798,0.011146,false
0.093150,0.005766,3.053610,0.210749,0.275225,0.356902,0.011330,0.039639,-35.193238,2.577125,0.209265,0.429281,0.053397,0.104439,0.076635,0.163878,0.069298,0.112751,0.028986,0.063210,0.012557,0.012868,0.003368,0.031873,0.025404,0.077806,0.007326,0.054338,0.001391,0.004600,0.011402,0.020847,0.003518,0.035438,0.085745,0.009443,0.319823,0.088172,0.051609,0.433084,0.013906,0.047952,3.651963,0.665265,0.384984,0.310689,0.306428,0.258149,0.205870,0.230023,0.232467,0.147362,0.134171,0.147695,0.124525,0.010678,0.003710,0.034569,0.022276,0.055678,0.007699,0.047860,0.001105,0.003548,0.008601,0.016389,0.002724,0.013414,false
0.067306,0.005968,3.007132,0.157845,0.231622,0.222731,0.011982,0.025944,-33.584635,2.780286,-0.168913,0.089439,-0.050653,-0.003957,0.154871,0.256173,-0.035322,0.032398,0.020270,0.056085,0.007312,0.009659,0.002907,0.028911,0.035413,0.075825,0.007698,0.042604,0.001942,0.003271,0.015284,0.016540,0.003945,0.036094,0.063039,0.009843,0.373495,0.063664,0.041182,0.271280,0.011034,0.018348,3.081068,0.839673,0.688272,0.555340,0.330712,0.308263,0.293222,0.249164,0.254199,0.207054,0.187181,0.147619,0.152276,0.008294,0.002814,0.035352,0.027055,0.053744,0.009686,0.044721,0.002083,0.002660,0.017642,0.014625,0.003822,0.012987,false
0.019821,0.003218,3.017945,0.175442,0.231854,0.162426,0.012519,0.021486,-34.027187,2.154239,0.184142,-0.052986,-0.372362,-0.124570,-0.121844,-0.010206,0.008536,0.068135,0.027813,0.097244,-0.001053,0.012006,0.001313,0.029867,0.006697,0.016105,0.005033,0.088849,0.000345,0.007778,0.030978,0.023250,0.003500,0.035775,0.016358,0.004515,0.388274,0.097993,0.073392,0.146534,0.009684,0.029542,4.132524,1.233764,0.683154,0.455764,0.345186,0.302767,0.340429,0.286215,0.193729,0.217728,0.221187,0.178662,0.211649,0.016844,0.001703,0.017998,0.009794,0.022073,0.007226,0.066075,0.000584,0.015754,0.029258,0.030250,0.008779,0.012811,false
0.017744,0.003303,3.022757,0.239115,0.266428,0.239357,0.006101,0.016736,-35.237194,1.793117,0.471030,0.153691,0.016146,0.081732,0.022456,0.135153,0.068224,0.112036,-0.013025,0.055623,0.022456,0.005911,0.002155,0.030188,0.005993,0.016767,0.006112,0.121611,0.000444,0.002582,0.010392,0.010095,0.002025,0.037746,0.013360,0.004795,0.401818,0.109479,0.084562,0.109943,0.005692,0.024939,4.392387,0.842858,0.654965,0.374997,0.257322,0.289932,0.207081,0.235362,0.177263,0.172361,0.234243,0.150173,0.130642,0.005812,0.004390,0.018561,0.009194,0.025152,0.010710,0.058552,0.000641,0.002954,0.009739,0.011638,0.003990,0.012411,false
